,Depth,pressure,temp_cel_climate,temp_cel,temp_min,temp_max,Grad,Sur,co2_den,co2_state,co2_den_climate,co2_state_climate,co2_den_min,co2_state_min,co2_den_max,co2_state_max
1676,-1677,16940103.59840175,68.1485,66.1485,61.956,73.69500000000001,30.5,15.0,612.6267458466424,1.0,612.6267458466424,1.0,647.2018380377006,1.0,551.1094307123751,1.0
1677,-1678,16950205.0316745,68.179,66.179,61.984,73.73,30.5,15.0,612.6745865454342,1.0,612.6745865454342,1.0,647.2400835675944,1.0,551.1786430604418,1.0
1678,-1679,16960306.464947253,68.20949999999999,66.20949999999999,62.012,73.76500000000001,30.5,15.0,612.7223291755,1.0,612.7223291755,1.0,647.2782553863958,1.0,551.2477079261496,1.0
1679,-1680,16970407.898220003,68.24000000000001,66.24000000000001,62.04,73.80000000000001,30.5,15.0,612.76997404186,1.0,612.76997404186,1.0,647.3163537071541,1.0,551.3166257840678,1.0
1680,-1681,16980509.33149275,68.2705,66.2705,62.068,73.83500000000001,30.5,15.0,612.8175214482831,1.0,612.8175214482831,1.0,647.3543787420953,1.0,551.3853971067437,1.0
1681,-1682,16990610.7647655,68.301,66.301,62.096000000000004,73.87,30.5,15.0,612.8649716972767,1.0,612.8649716972767,1.0,647.3923307026333,1.0,551.4540223647167,1.0
1682,-1683,17000712.198038254,68.3315,66.3315,62.124,73.905,30.5,15.0,612.9123250901094,1.0,612.9123250901094,1.0,647.4302097993886,1.0,551.5225020265289,1.0
1683,-1684,17010813.631311003,68.362,66.362,62.152,73.94,30.5,15.0,612.9595819268031,1.0,612.9595819268031,1.0,647.4680162421656,1.0,551.5908365587317,1.0
1684,-1685,17020915.064583752,68.3925,66.3925,62.18,73.97500000000001,30.5,15.0,613.0067425061536,1.0,613.0067425061536,1.0,647.5057502399804,1.0,551.6590264259062,1.0
1685,-1686,17031016.4978565,68.423,66.423,62.208,74.01,30.5,15.0,613.0538071257248,1.0,613.0538071257248,1.0,647.5434120010536,1.0,551.7270720906597,1.0
1686,-1687,17041117.93112925,68.45349999999999,66.45349999999999,62.236000000000004,74.04500000000002,30.5,15.0,613.1007760818644,1.0,613.1007760818644,1.0,647.581001732806,1.0,551.7949740136411,1.0
1687,-1688,17051219.364402,68.48400000000001,66.48400000000001,62.264,74.08000000000001,30.5,15.0,613.1476496696987,1.0,613.1476496696987,1.0,647.6185196418872,1.0,551.8627326535589,1.0
1688,-1689,17061320.797674753,68.5145,66.5145,62.292,74.11500000000001,30.5,15.0,613.1944281831587,1.0,613.1944281831587,1.0,647.6559659341502,1.0,551.9303484671831,1.0
1689,-1690,17071422.230947502,68.545,66.545,62.32,74.15,30.5,15.0,613.2411119149622,1.0,613.2411119149622,1.0,647.6933408146808,1.0,551.9978219093499,1.0
1690,-1691,17081523.66422025,68.5755,66.5755,62.348,74.185,30.5,15.0,613.2877011566378,1.0,613.2877011566378,1.0,647.7306444877823,1.0,552.0651534329907,1.0
1691,-1692,17091625.097493,68.606,66.606,62.376,74.22,30.5,15.0,613.3341961985216,1.0,613.3341961985216,1.0,647.7678771569888,1.0,552.1323434891234,1.0
1692,-1693,17101726.530765753,68.6365,66.6365,62.404,74.255,30.5,15.0,613.38059732977,1.0,613.38059732977,1.0,647.8050390250679,1.0,552.1993925268669,1.0
1693,-1694,17111827.964038502,68.667,66.667,62.432,74.29,30.5,15.0,613.426904838358,1.0,613.426904838358,1.0,647.8421302940216,1.0,552.2663009934599,1.0
1694,-1695,17121929.39731125,68.69749999999999,66.69749999999999,62.46,74.325,30.5,15.0,613.4731190110911,1.0,613.4731190110911,1.0,647.879151165095,1.0,552.3330693342574,1.0
1695,-1696,17132030.830584005,68.72800000000001,66.72800000000001,62.488,74.36000000000001,30.5,15.0,613.5192401336163,1.0,613.5192401336163,1.0,647.9161018387728,1.0,552.399697992752,1.0
1696,-1697,17142132.263856754,68.7585,66.7585,62.516,74.39500000000001,30.5,15.0,613.5652684904087,1.0,613.5652684904087,1.0,647.9529825147887,1.0,552.4661874105741,1.0
1697,-1698,17152233.697129503,68.789,66.789,62.544000000000004,74.43,30.5,15.0,613.611204364803,1.0,613.611204364803,1.0,647.9897933921305,1.0,552.5325380275061,1.0
1698,-1699,17162335.130402252,68.8195,66.8195,62.572,74.465,30.5,15.0,613.6570480389761,1.0,613.6570480389761,1.0,648.0265346690315,1.0,552.5987502814952,1.0
1699,-1700,17172436.563675,68.85,66.85,62.6,74.5,30.5,15.0,613.7027997939717,1.0,613.7027997939717,1.0,648.0632065429941,1.0,552.6648246086573,1.0
1700,-1701,17182537.99694775,68.8805,66.8805,62.628,74.535,30.5,15.0,613.7484599096924,1.0,613.7484599096924,1.0,648.0998092107737,1.0,552.7307614432863,1.0
1701,-1702,17192639.4302205,68.911,66.911,62.656,74.57000000000001,30.5,15.0,613.7940286649152,1.0,613.7940286649152,1.0,648.1363428683991,1.0,552.796561217867,1.0
1702,-1703,17202740.863493253,68.94149999999999,66.94149999999999,62.684,74.605,30.5,15.0,613.8395063372886,1.0,613.8395063372886,1.0,648.1728077111575,1.0,552.8622243630832,1.0
1703,-1704,17212842.296766,68.97200000000001,66.97200000000001,62.712,74.64000000000001,30.5,15.0,613.8848932033442,1.0,613.8848932033442,1.0,648.2092039336155,1.0,552.927751307825,1.0
1704,-1705,17222943.73003875,69.0025,67.0025,62.74,74.67500000000001,30.5,15.0,613.9301895385032,1.0,613.9301895385032,1.0,648.245531729611,1.0,552.9931424792035,1.0
1705,-1706,17233045.163311504,69.033,67.033,62.768,74.71000000000001,30.5,15.0,613.975395617076,1.0,613.975395617076,1.0,648.2817912922716,1.0,553.0583983025496,1.0
1706,-1707,17243146.596584253,69.0635,67.0635,62.796,74.745,30.5,15.0,614.0205117122739,1.0,614.0205117122739,1.0,648.3179828139907,1.0,553.1235192014346,1.0
1707,-1708,17253248.029857002,69.094,67.094,62.824,74.78,30.5,15.0,614.0655380962089,1.0,614.0655380962089,1.0,648.3541064864582,1.0,553.188505597671,1.0
1708,-1709,17263349.46312975,69.1245,67.1245,62.852000000000004,74.815,30.5,15.0,614.1104750399093,1.0,614.1104750399093,1.0,648.3901625006505,1.0,553.2533579113274,1.0
1709,-1710,17273450.896402504,69.155,67.155,62.88,74.85000000000001,30.5,15.0,614.1553228133118,1.0,614.1553228133118,1.0,648.4261510468374,1.0,553.3180765607302,1.0
1710,-1711,17283552.329675253,69.18549999999999,67.18549999999999,62.908,74.885,30.5,15.0,614.2000816852736,1.0,614.2000816852736,1.0,648.4620723145861,1.0,553.382661962481,1.0
1711,-1712,17293653.762948003,69.21600000000001,67.21600000000001,62.936,74.92000000000002,30.5,15.0,614.2447519235797,1.0,614.2447519235797,1.0,648.4979264927591,1.0,553.4471145314558,1.0
1712,-1713,17303755.19622075,69.2465,67.2465,62.964,74.95500000000001,30.5,15.0,614.2893337949495,1.0,614.2893337949495,1.0,648.5337137695286,1.0,553.5114346808278,1.0
1713,-1714,17313856.6294935,69.277,67.277,62.992000000000004,74.99000000000001,30.5,15.0,614.3338275650356,1.0,614.3338275650356,1.0,648.5694343323627,1.0,553.5756228220564,1.0
1714,-1715,17323958.06276625,69.3075,67.3075,63.02,75.025,30.5,15.0,614.3782334984277,1.0,614.3782334984277,1.0,648.6050883680455,1.0,553.6396793649163,1.0
1715,-1716,17334059.496039003,69.338,67.338,63.048,75.06,30.5,15.0,614.4225518586728,1.0,614.4225518586728,1.0,648.6406760626737,1.0,553.7036047174904,1.0
1716,-1717,17344160.929311752,69.3685,67.3685,63.076,75.095,30.5,15.0,614.4667829082626,1.0,614.4667829082626,1.0,648.676197601657,1.0,553.7673992861872,1.0
1717,-1718,17354262.3625845,69.399,67.399,63.104,75.13,30.5,15.0,614.5109269086499,1.0,614.5109269086499,1.0,648.7116531697227,1.0,553.8310634757424,1.0
1718,-1719,17364363.79585725,69.42949999999999,67.42949999999999,63.132,75.165,30.5,15.0,614.5549841202502,1.0,614.5549841202502,1.0,648.7470429509257,1.0,553.8945976892394,1.0
1719,-1720,17374465.229130004,69.46000000000001,67.46000000000001,63.160000000000004,75.2,30.5,15.0,614.5989548024409,1.0,614.5989548024409,1.0,648.7823671286413,1.0,553.958002328104,1.0
1720,-1721,17384566.662402753,69.4905,67.4905,63.188,75.23500000000001,30.5,15.0,614.6428392135847,1.0,614.6428392135847,1.0,648.8176258855743,1.0,554.0212777921195,1.0
1721,-1722,17394668.095675502,69.521,67.521,63.216,75.27000000000001,30.5,15.0,614.6866376110098,1.0,614.6866376110098,1.0,648.8528194037613,1.0,554.084424479431,1.0
1722,-1723,17404769.52894825,69.5515,67.5515,63.244,75.305,30.5,15.0,614.7303502510364,1.0,614.7303502510364,1.0,648.8879478645767,1.0,554.1474427865638,1.0
1723,-1724,17414870.962221004,69.582,67.582,63.272,75.34,30.5,15.0,614.7739773889698,1.0,614.7739773889698,1.0,648.9230114487228,1.0,554.2103331084172,1.0
1724,-1725,17424972.395493753,69.6125,67.6125,63.300000000000004,75.375,30.5,15.0,614.8175192791076,1.0,614.8175192791076,1.0,648.9580103362563,1.0,554.2730958382872,1.0
1725,-1726,17435073.828766502,69.643,67.643,63.328,75.41,30.5,15.0,614.8609761747441,1.0,614.8609761747441,1.0,648.9929447065659,1.0,554.3357313678573,1.0
1726,-1727,17445175.26203925,69.67349999999999,67.67349999999999,63.356,75.44500000000001,30.5,15.0,614.9043483281882,1.0,614.9043483281882,1.0,649.0278147383945,1.0,554.3982400872261,1.0
1727,-1728,17455276.695312,69.70400000000001,67.70400000000001,63.384,75.48,30.5,15.0,614.9476359907355,1.0,614.9476359907355,1.0,649.0626206098311,1.0,554.4606223848996,1.0
1728,-1729,17465378.12858475,69.7345,67.7345,63.412,75.51500000000001,30.5,15.0,614.9908394127148,1.0,614.9908394127148,1.0,649.0973624983208,1.0,554.5228786478073,1.0
1729,-1730,17475479.561857503,69.765,67.765,63.44,75.55000000000001,30.5,15.0,615.0339588434647,1.0,615.0339588434647,1.0,649.1320405806622,1.0,554.5850092613091,1.0
1730,-1731,17485580.995130252,69.7955,67.7955,63.468,75.58500000000001,30.5,15.0,615.0769945313426,1.0,615.0769945313426,1.0,649.1666550330127,1.0,554.6470146091992,1.0
1731,-1732,17495682.428403,69.826,67.826,63.496,75.62,30.5,15.0,615.1199467237408,1.0,615.1199467237408,1.0,649.2012060308919,1.0,554.7088950737191,1.0
1732,-1733,17505783.86167575,69.8565,67.8565,63.524,75.655,30.5,15.0,615.1628156670789,1.0,615.1628156670789,1.0,649.2356937491849,1.0,554.7706510355629,1.0
1733,-1734,17515885.294948503,69.887,67.887,63.552,75.69,30.5,15.0,615.2056016068171,1.0,615.2056016068171,1.0,649.270118362144,1.0,554.8322828738845,1.0
1734,-1735,17525986.728221253,69.91749999999999,67.91749999999999,63.58,75.72500000000001,30.5,15.0,615.2483047874528,1.0,615.2483047874528,1.0,649.3044800433933,1.0,554.8937909663011,1.0
1735,-1736,17536088.161494,69.94800000000001,67.94800000000001,63.608000000000004,75.76,30.5,15.0,615.2909254525315,1.0,615.2909254525315,1.0,649.3387789659289,1.0,554.9551756889192,1.0
1736,-1737,17546189.594766755,69.9785,67.9785,63.636,75.79500000000002,30.5,15.0,615.3334638446513,1.0,615.3334638446513,1.0,649.3730153021211,1.0,555.0164374163106,1.0
1737,-1738,17556291.028039504,70.009,68.009,63.664,75.83000000000001,30.5,15.0,615.37592020546,1.0,615.37592020546,1.0,649.4071892237232,1.0,555.077576521552,1.0
1738,-1739,17566392.461312253,70.0395,68.0395,63.692,75.86500000000001,30.5,15.0,615.4182947756779,1.0,615.4182947756779,1.0,649.4413009018708,1.0,555.1385933762132,1.0
1739,-1740,17576493.894585002,70.07,68.07,63.72,75.9,30.5,15.0,615.4605877950778,1.0,615.4605877950778,1.0,649.475350507081,1.0,555.1994883503685,1.0
1740,-1741,17586595.32785775,70.1005,68.1005,63.748,75.935,30.5,15.0,615.5027995025058,1.0,615.5027995025058,1.0,649.5093382092601,1.0,555.2602618126059,1.0
1741,-1742,17596696.7611305,70.131,68.131,63.776,75.97,30.5,15.0,615.544930135884,1.0,615.544930135884,1.0,649.5432641777052,1.0,555.320914130036,1.0
1742,-1743,17606798.19440325,70.16149999999999,68.16149999999999,63.804,76.005,30.5,15.0,615.5869799322097,1.0,615.5869799322097,1.0,649.5771285811077,1.0,555.3814456682976,1.0
1743,-1744,17616899.627676003,70.19200000000001,68.19200000000001,63.832,76.04,30.5,15.0,615.628949127562,1.0,615.628949127562,1.0,649.6109315875503,1.0,555.4418567915612,1.0
1744,-1745,17627001.060948752,70.2225,68.2225,63.86,76.075,30.5,15.0,615.6708379571136,1.0,615.6708379571136,1.0,649.6446733645224,1.0,555.5021478625412,1.0
1745,-1746,17637102.4942215,70.253,68.253,63.888,76.11000000000001,30.5,15.0,615.7126466551218,1.0,615.7126466551218,1.0,649.678354078904,1.0,555.5623192425044,1.0
1746,-1747,17647203.927494254,70.2835,68.2835,63.916000000000004,76.14500000000001,30.5,15.0,615.7543754549393,1.0,615.7543754549393,1.0,649.7119738969914,1.0,555.6223712912686,1.0
1747,-1748,17657305.360767003,70.314,68.314,63.944,76.18,30.5,15.0,615.7960245890278,1.0,615.7960245890278,1.0,649.7455329844756,1.0,555.6823043672197,1.0
1748,-1749,17667406.794039752,70.3445,68.3445,63.972,76.215,30.5,15.0,615.8375942889451,1.0,615.8375942889451,1.0,649.7790315064702,1.0,555.7421188273111,1.0
1749,-1750,17677508.2273125,70.375,68.375,64.0,76.25,30.5,15.0,615.87908478536,1.0,615.87908478536,1.0,649.8124696274863,1.0,555.8018150270844,1.0
1750,-1751,17687609.660585254,70.40549999999999,68.40549999999999,64.02799999999999,76.285,30.5,15.0,615.9204963080567,1.0,615.9204963080567,1.0,649.8458475114609,1.0,555.8613933206484,1.0
1751,-1752,17697711.093858004,70.436,68.436,64.05600000000001,76.32000000000001,30.5,15.0,615.9618290859336,1.0,615.9618290859336,1.0,649.8791653217468,1.0,555.9208540607184,1.0
1752,-1753,17707812.527130753,70.4665,68.4665,64.084,76.355,30.5,15.0,616.0030833470156,1.0,616.0030833470156,1.0,649.9124232211116,1.0,555.9801975985997,1.0
1753,-1754,17717913.960403502,70.497,68.497,64.112,76.39000000000001,30.5,15.0,616.0442593184465,1.0,616.0442593184465,1.0,649.9456213717493,1.0,556.0394242842084,1.0
1754,-1755,17728015.39367625,70.5275,68.5275,64.14,76.42500000000001,30.5,15.0,616.0853572265055,1.0,616.0853572265055,1.0,649.9787599352787,1.0,556.0985344660744,1.0
1755,-1756,17738116.826949,70.55799999999999,68.55799999999999,64.168,76.46000000000001,30.5,15.0,616.126377296605,1.0,616.126377296605,1.0,650.0118390727453,1.0,556.1575284913383,1.0
1756,-1757,17748218.260221753,70.5885,68.5885,64.196,76.495,30.5,15.0,616.1673197532938,1.0,616.1673197532938,1.0,650.0448589446296,1.0,556.216406705777,1.0
1757,-1758,17758319.693494502,70.619,68.619,64.224,76.53,30.5,15.0,616.2081848202628,1.0,616.2081848202628,1.0,650.0778197108363,1.0,556.2751694537909,1.0
1758,-1759,17768421.12676725,70.64949999999999,68.64949999999999,64.25200000000001,76.565,30.5,15.0,616.2489727203559,1.0,616.2489727203559,1.0,650.110721530712,1.0,556.3338170784259,1.0
1759,-1760,17778522.56004,70.68,68.68,64.28,76.60000000000001,30.5,15.0,616.2896836755613,1.0,616.2896836755613,1.0,650.1435645630435,1.0,556.3923499213705,1.0
1760,-1761,17788623.993312754,70.7105,68.7105,64.30799999999999,76.635,30.5,15.0,616.3303179070176,1.0,616.3303179070176,1.0,650.1763489660482,1.0,556.45076832297,1.0
1761,-1762,17798725.426585503,70.741,68.741,64.336,76.67000000000002,30.5,15.0,616.3708756350316,1.0,616.3708756350316,1.0,650.2090748973974,1.0,556.5090726222237,1.0
1762,-1763,17808826.859858252,70.7715,68.7715,64.364,76.70500000000001,30.5,15.0,616.4113570790691,1.0,616.4113570790691,1.0,650.2417425141991,1.0,556.5672631567971,1.0
1763,-1764,17818928.293131,70.80199999999999,68.80199999999999,64.392,76.74000000000001,30.5,15.0,616.451762457758,1.0,616.451762457758,1.0,650.2743519730127,1.0,556.6253402630327,1.0
1764,-1765,17829029.726403754,70.8325,68.8325,64.42,76.775,30.5,15.0,616.4920919889062,1.0,616.4920919889062,1.0,650.3069034298517,1.0,556.6833042759448,1.0
1765,-1766,17839131.159676503,70.863,68.863,64.44800000000001,76.81,30.5,15.0,616.5323458894859,1.0,616.5323458894859,1.0,650.3393970401787,1.0,556.7411555292371,1.0
1766,-1767,17849232.592949253,70.89349999999999,68.89349999999999,64.476,76.845,30.5,15.0,616.5725243756518,1.0,616.5725243756518,1.0,650.3718329589029,1.0,556.7988943553065,1.0
1767,-1768,17859334.026222,70.924,68.924,64.50399999999999,76.88,30.5,15.0,616.6126276627444,1.0,616.6126276627444,1.0,650.4042113404082,1.0,556.8565210852393,1.0
1768,-1769,17869435.45949475,70.9545,68.9545,64.53200000000001,76.915,30.5,15.0,616.652655965282,1.0,616.652655965282,1.0,650.4365323385263,1.0,556.9140360488345,1.0
1769,-1770,17879536.8927675,70.985,68.985,64.56,76.95,30.5,15.0,616.6926094969791,1.0,616.6926094969791,1.0,650.4687961065554,1.0,556.9714395745949,1.0
1770,-1771,17889638.326040253,71.0155,69.0155,64.588,76.98500000000001,30.5,15.0,616.7324884707433,1.0,616.7324884707433,1.0,650.5010027972575,1.0,557.0287319897453,1.0
1771,-1772,17899739.759313002,71.04599999999999,69.04599999999999,64.616,77.02000000000001,30.5,15.0,616.772293098679,1.0,616.772293098679,1.0,650.533152562858,1.0,557.0859136202298,1.0
1772,-1773,17909841.19258575,71.0765,69.0765,64.644,77.055,30.5,15.0,616.8120235920862,1.0,616.8120235920862,1.0,650.5652455550596,1.0,557.1429847907189,1.0
1773,-1774,17919942.6258585,71.107,69.107,64.672,77.09,30.5,15.0,616.8516801614787,1.0,616.8516801614787,1.0,650.5972819250292,1.0,557.199945824624,1.0
1774,-1775,17930044.059131254,71.13749999999999,69.13749999999999,64.7,77.125,30.5,15.0,616.8912630165747,1.0,616.8912630165747,1.0,650.6292618234149,1.0,557.2567970440922,1.0
1775,-1776,17940145.492404003,71.168,69.168,64.72800000000001,77.16,30.5,15.0,616.9307723663046,1.0,616.9307723663046,1.0,650.6611854003302,1.0,557.3135387700204,1.0
1776,-1777,17950246.925676752,71.1985,69.1985,64.756,77.19500000000001,30.5,15.0,616.9702084188125,1.0,616.9702084188125,1.0,650.6930528053794,1.0,557.3701713220587,1.0
1777,-1778,17960348.3589495,71.229,69.229,64.78399999999999,77.23,30.5,15.0,617.009571381467,1.0,617.009571381467,1.0,650.7248641876392,1.0,557.4266950186126,1.0
1778,-1779,17970449.792222254,71.2595,69.2595,64.812,77.26500000000001,30.5,15.0,617.048861460859,1.0,617.048861460859,1.0,650.7566196956722,1.0,557.4831101768585,1.0
1779,-1780,17980551.225495003,71.28999999999999,69.28999999999999,64.84,77.30000000000001,30.5,15.0,617.0880788628004,1.0,617.0880788628004,1.0,650.7883194775275,1.0,557.5394171127379,1.0
1780,-1781,17990652.658767752,71.3205,69.3205,64.868,77.33500000000001,30.5,15.0,617.1272237923461,1.0,617.1272237923461,1.0,650.8199636807409,1.0,557.5956161409722,1.0
1781,-1782,18000754.0920405,71.351,69.351,64.896,77.37,30.5,15.0,617.1662964537662,1.0,617.1662964537662,1.0,650.8515524523347,1.0,557.6517075750663,1.0
1782,-1783,18010855.52531325,71.38149999999999,69.38149999999999,64.924,77.405,30.5,15.0,617.2052970505887,1.0,617.2052970505887,1.0,650.8830859388286,1.0,557.7076917273099,1.0
1783,-1784,18020956.958586,71.412,69.412,64.952,77.44,30.5,15.0,617.2442257855689,1.0,617.2442257855689,1.0,650.9145642862334,1.0,557.7635689087883,1.0
1784,-1785,18031058.391858753,71.4425,69.4425,64.98,77.47500000000001,30.5,15.0,617.2830828607133,1.0,617.2830828607133,1.0,650.945987640056,1.0,557.8193394293909,1.0
1785,-1786,18041159.825131502,71.473,69.473,65.00800000000001,77.51,30.5,15.0,617.3218684772722,1.0,617.3218684772722,1.0,650.9773561453036,1.0,557.8750035978052,1.0
1786,-1787,18051261.25840425,71.5035,69.5035,65.036,77.54500000000002,30.5,15.0,617.3605828357502,1.0,617.3605828357502,1.0,651.008669946483,1.0,557.930561721538,1.0
1787,-1788,18061362.691677004,71.53399999999999,69.53399999999999,65.064,77.58000000000001,30.5,15.0,617.3992261359081,1.0,617.3992261359081,1.0,651.0399291876067,1.0,557.9860141069037,1.0
1788,-1789,18071464.124949753,71.5645,69.5645,65.092,77.61500000000001,30.5,15.0,617.4377985767607,1.0,617.4377985767607,1.0,651.0711340121843,1.0,558.0413610590496,1.0
1789,-1790,18081565.558222502,71.595,69.595,65.12,77.65,30.5,15.0,617.4763003565897,1.0,617.4763003565897,1.0,651.1022845632406,1.0,558.0966028819471,1.0
1790,-1791,18091666.99149525,71.62549999999999,69.62549999999999,65.148,77.685,30.5,15.0,617.5147316729389,1.0,617.5147316729389,1.0,651.1333809833081,1.0,558.1517398783961,1.0
1791,-1792,18101768.424768005,71.656,69.656,65.176,77.72,30.5,15.0,617.553092722624,1.0,617.553092722624,1.0,651.164423414427,1.0,558.206772350043,1.0
1792,-1793,18111869.858040754,71.6865,69.6865,65.20400000000001,77.755,30.5,15.0,617.5913837017285,1.0,617.5913837017285,1.0,651.1954119981554,1.0,558.2617005973771,1.0
1793,-1794,18121971.291313503,71.717,69.717,65.232,77.79,30.5,15.0,617.6296048056128,1.0,617.6296048056128,1.0,651.2263468755621,1.0,558.3165249197334,1.0
1794,-1795,18132072.724586252,71.7475,69.7475,65.25999999999999,77.825,30.5,15.0,617.6677562289188,1.0,617.6677562289188,1.0,651.2572281872401,1.0,558.3712456153107,1.0
1795,-1796,18142174.157859,71.77799999999999,69.77799999999999,65.28800000000001,77.86000000000001,30.5,15.0,617.705838165565,1.0,617.705838165565,1.0,651.2880560732954,1.0,558.4258629811633,1.0
1796,-1797,18152275.59113175,71.80850000000001,69.80850000000001,65.316,77.89500000000001,30.5,15.0,617.7438508087616,1.0,617.7438508087616,1.0,651.3188306733604,1.0,558.4803773132156,1.0
1797,-1798,18162377.024404503,71.839,69.839,65.344,77.93,30.5,15.0,617.7817943510017,1.0,617.7817943510017,1.0,651.3495521265875,1.0,558.5347889062558,1.0
1798,-1799,18172478.457677253,71.8695,69.8695,65.372,77.965,30.5,15.0,617.8196689840736,1.0,617.8196689840736,1.0,651.3802205716584,1.0,558.5890980539583,1.0
1799,-1800,18182579.89095,71.9,69.9,65.4,78.0,30.5,15.0,617.8574748990598,1.0,617.8574748990598,1.0,651.4108361467798,1.0,558.643305048877,1.0
1800,-1801,18192681.32422275,71.9305,69.9305,65.428,78.035,30.5,15.0,617.8952122863411,1.0,617.8952122863411,1.0,651.4413989896896,1.0,558.6974101824518,1.0
1801,-1802,18202782.757495504,71.961,69.961,65.456,78.07000000000001,30.5,15.0,617.932881335596,1.0,617.932881335596,1.0,651.4719092376592,1.0,558.7514137450177,1.0
1802,-1803,18212884.190768253,71.9915,69.9915,65.48400000000001,78.105,30.5,15.0,617.9704822358144,1.0,617.9704822358144,1.0,651.5023670274899,1.0,558.8053160258065,1.0
1803,-1804,18222985.624041002,72.02199999999999,70.02199999999999,65.512,78.14000000000001,30.5,15.0,618.0080151752888,1.0,618.0080151752888,1.0,651.5327724955207,1.0,558.8591173129538,1.0
1804,-1805,18233087.05731375,72.05250000000001,70.05250000000001,65.53999999999999,78.17500000000001,30.5,15.0,618.0454803416274,1.0,618.0454803416274,1.0,651.5631257776279,1.0,558.9128178935023,1.0
1805,-1806,18243188.490586504,72.083,70.083,65.568,78.21000000000001,30.5,15.0,618.0828779217453,1.0,618.0828779217453,1.0,651.5934270092275,1.0,558.9664180534132,1.0
1806,-1807,18253289.923859254,72.1135,70.1135,65.596,78.245,30.5,15.0,618.12020810188,1.0,618.12020810188,1.0,651.6236763252815,1.0,559.0199180775561,1.0
1807,-1808,18263391.357132003,72.144,70.144,65.624,78.28,30.5,15.0,618.1574710675889,1.0,618.1574710675889,1.0,651.6538738602876,1.0,559.0733182497354,1.0
1808,-1809,18273492.790404752,72.1745,70.1745,65.652,78.315,30.5,15.0,618.1946670037506,1.0,618.1946670037506,1.0,651.6840197482906,1.0,559.1266188526781,1.0
1809,-1810,18283594.2236775,72.205,70.205,65.68,78.35000000000001,30.5,15.0,618.231796094571,1.0,618.231796094571,1.0,651.7141141228898,1.0,559.1798201680484,1.0
1810,-1811,18293695.65695025,72.2355,70.2355,65.708,78.385,30.5,15.0,618.2688585235858,1.0,618.2688585235858,1.0,651.7441571172272,1.0,559.2329224764435,1.0
1811,-1812,18303797.090223003,72.26599999999999,70.26599999999999,65.736,78.42000000000002,30.5,15.0,618.3058544736631,1.0,618.3058544736631,1.0,651.7741488639958,1.0,559.2859260574104,1.0
1812,-1813,18313898.523495752,72.29650000000001,70.29650000000001,65.76400000000001,78.45500000000001,30.5,15.0,618.3427841270028,1.0,618.3427841270028,1.0,651.8040894954432,1.0,559.3388311894403,1.0
1813,-1814,18323999.9567685,72.327,70.327,65.792,78.49000000000001,30.5,15.0,618.3796476651521,1.0,618.3796476651521,1.0,651.8339791433755,1.0,559.39163814998,1.0
1814,-1815,18334101.39004125,72.3575,70.3575,65.82,78.525,30.5,15.0,618.4164452689898,1.0,618.4164452689898,1.0,651.8638179391497,1.0,559.444347215435,1.0
1815,-1816,18344202.823314004,72.388,70.388,65.848,78.56,30.5,15.0,618.453177118744,1.0,618.453177118744,1.0,651.8936060136826,1.0,559.4969586611729,1.0
1816,-1817,18354304.256586753,72.4185,70.4185,65.876,78.595,30.5,15.0,618.4898433939898,1.0,618.4898433939898,1.0,651.9233434974578,1.0,559.5494727615273,1.0
1817,-1818,18364405.689859502,72.449,70.449,65.904,78.63,30.5,15.0,618.5264442736503,1.0,618.5264442736503,1.0,651.9530305205101,1.0,559.6018897898099,1.0
1818,-1819,18374507.12313225,72.4795,70.4795,65.932,78.665,30.5,15.0,618.5629799360029,1.0,618.5629799360029,1.0,651.982667212446,1.0,559.6542100183036,1.0
1819,-1820,18384608.556405004,72.50999999999999,70.50999999999999,65.96000000000001,78.7,30.5,15.0,618.5994505586832,1.0,618.5994505586832,1.0,652.0122537024403,1.0,559.7064337182804,1.0
1820,-1821,18394709.989677753,72.54050000000001,70.54050000000001,65.988,78.73500000000001,30.5,15.0,618.6358563186823,1.0,618.6358563186823,1.0,652.0417901192279,1.0,559.7585611599919,1.0
1821,-1822,18404811.422950502,72.571,70.571,66.01599999999999,78.77000000000001,30.5,15.0,618.672197392355,1.0,618.672197392355,1.0,652.0712765911178,1.0,559.8105926126867,1.0
1822,-1823,18414912.85622325,72.6015,70.6015,66.04400000000001,78.805,30.5,15.0,618.7084739554177,1.0,618.7084739554177,1.0,652.1007132459894,1.0,559.862528344608,1.0
1823,-1824,18425014.289496,72.632,70.632,66.072,78.84,30.5,15.0,618.7446861829587,1.0,618.7446861829587,1.0,652.1301002112948,1.0,559.914368622997,1.0
1824,-1825,18435115.72276875,72.6625,70.6625,66.1,78.875,30.5,15.0,618.7808342494327,1.0,618.7808342494327,1.0,652.1594376140615,1.0,559.9661137141075,1.0
1825,-1826,18445217.156041503,72.693,70.693,66.128,78.91,30.5,15.0,618.8169183286687,1.0,618.8169183286687,1.0,652.188725580897,1.0,560.0177638831957,1.0
1826,-1827,18455318.589314252,72.7235,70.7235,66.156,78.94500000000001,30.5,15.0,618.8529385938746,1.0,618.8529385938746,1.0,652.2179642379806,1.0,560.0693193945366,1.0
1827,-1828,18465420.022587,72.75399999999999,70.75399999999999,66.184,78.98,30.5,15.0,618.8888952176317,1.0,618.8888952176317,1.0,652.2471537110744,1.0,560.1207805114245,1.0
